"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","color","pval_plot","avg_logFC_plot"
"Usp47",0.14657997811043,-0.0910513663340399,0.394,0.308,1,NA,"a",1,-0.0910513663340399
"Ms4a6b",0.146963999830402,-0.0651722315899754,0.63,0.499,1,NA,"a",1,-0.0651722315899754
"Cnn2",0.14733331867931,0.0143994035650556,0.93,0.817,1,NA,"a",1,0.0143994035650556
"Tsc2",0.147647222334978,-0.0326797528419139,0.105,0.08,1,NA,"a",1,-0.0326797528419139
"Bcr",0.148429916309069,-0.0455771491571681,0.108,0.081,1,NA,"a",1,-0.0455771491571681
"Wdr77",0.148825028893428,-0.0605561219944821,0.168,0.131,1,NA,"a",1,-0.0605561219944821
"Ccdc86",0.148850779412908,-0.0544662702638276,0.152,0.118,1,NA,"a",1,-0.0544662702638276
"Hectd1",0.149598978451628,-0.0460933962275454,0.653,0.516,1,NA,"a",1,-0.0460933962275454
"Uba52",0.150872223282446,-0.0518564721903262,0.253,0.202,1,NA,"a",1,-0.0518564721903262
"Srrm2",0.151742493220592,0.0152426710118945,0.818,0.695,1,NA,"a",1,0.0152426710118945
"Ypel3",0.151743822025049,-0.0828754495146073,0.106,0.08,1,NA,"a",1,-0.0828754495146073
"Asb8",0.152086187091479,-0.0440551213668309,0.118,0.09,1,NA,"a",1,-0.0440551213668309
"Dis3l",0.152104221660946,-0.0359631583589944,0.206,0.164,1,NA,"a",1,-0.0359631583589944
"Tnrc6b",0.152644519746027,-0.0874312913979808,0.289,0.231,1,NA,"a",1,-0.0874312913979808
"Med22",0.152688007095169,-0.027597707047049,0.121,0.094,1,NA,"a",1,-0.027597707047049
"Ttll4",0.152744028392108,-0.00508329503689495,0.123,0.096,1,NA,"a",1,-0.00508329503689495
"Supt5",0.152831108957695,-0.0173976898498577,0.512,0.412,1,NA,"a",1,-0.0173976898498577
"Xiap",0.152993787244121,-0.0954016099269669,0.403,0.317,1,NA,"a",1,-0.0954016099269669
"Trbc1",0.153211734966957,-0.304327654648847,0.392,0.377,1,NA,"a",1,-0.304327654648847
"Dpy19l4",0.15397091868822,-0.0360296692664406,0.114,0.087,1,NA,"a",1,-0.0360296692664406
"Ddx6",0.154553431456805,-0.181151382725111,0.702,0.623,1,NA,"a",1,-0.181151382725111
"Serinc5",0.155032683900447,-0.0731930567985097,0.177,0.139,1,NA,"a",1,-0.0731930567985097
"Cep152",0.155518865368724,-0.0456977953072266,0.138,0.107,1,NA,"a",1,-0.0456977953072266
"Gpank1",0.155620446160038,-0.0485442504771356,0.144,0.113,1,NA,"a",1,-0.0485442504771356
"Gnb2l1",0.156084202796569,-0.040856113231619,0.986,0.977,1,NA,"a",1,-0.040856113231619
"Hnrnpab",0.156598913194802,0.0257042544533941,0.944,0.876,1,NA,"a",1,0.0257042544533941
"Rala",0.156675518076774,-0.0700079873474211,0.211,0.166,1,NA,"a",1,-0.0700079873474211
"Crot",0.15677418039258,-0.0828304880776564,0.18,0.142,1,NA,"a",1,-0.0828304880776564
"Map1lc3b",0.156778597614606,-0.0765179191202536,0.212,0.168,1,NA,"a",1,-0.0765179191202536
"Stam2",0.156796148936646,-0.0709650879933253,0.206,0.162,1,NA,"a",1,-0.0709650879933253
"Gtf3c3",0.157163075937058,-0.0560282049388834,0.12,0.091,1,NA,"a",1,-0.0560282049388834
"Arl4c",0.157612545171733,-0.223861735962343,0.568,0.509,1,NA,"a",1,-0.223861735962343
"Atp5a1",0.157774178962183,0.0205495086808489,0.926,0.838,1,NA,"a",1,0.0205495086808489
"Ddx28",0.157828430396517,-0.0405153195531296,0.12,0.092,1,NA,"a",1,-0.0405153195531296
"Asf1a",0.159036326516284,-0.0245521585780938,0.15,0.119,1,NA,"a",1,-0.0245521585780938
"Tmem66",0.159093751063201,-0.0917560030968864,0.406,0.322,1,NA,"a",1,-0.0917560030968864
"Rras2",0.159194130171965,-0.128381002392739,0.123,0.142,1,NA,"a",1,-0.128381002392739
"Pdha1",0.159819121912014,-0.0601812855748782,0.589,0.456,1,NA,"a",1,-0.0601812855748782
"Pias4",0.160185884288218,-0.0448186006304994,0.152,0.119,1,NA,"a",1,-0.0448186006304994
"Cdk4",0.160357837558568,-0.0459800806990938,0.629,0.507,1,NA,"a",1,-0.0459800806990938
"Vim",0.160823935209039,0.0140888912150636,0.968,0.927,1,NA,"a",1,0.0140888912150636
"Abl1",0.161285450971497,-0.0452482884915998,0.155,0.123,1,NA,"a",1,-0.0452482884915998
"Grb2",0.161471749087011,-0.0481908423268202,0.655,0.52,1,NA,"a",1,-0.0481908423268202
"Ncor1",0.161718897754589,-0.0177320425826484,0.748,0.616,1,NA,"a",1,-0.0177320425826484
"Wipi2",0.161816647694295,-0.0569280728610386,0.22,0.176,1,NA,"a",1,-0.0569280728610386
"Glipr1",0.162264690849106,-0.12378012421623,0.47,0.36,1,NA,"a",1,-0.12378012421623
"Pelo",0.162268007159889,-0.0393137543250463,0.106,0.081,1,NA,"a",1,-0.0393137543250463
"Trnau1ap",0.162434938572782,-0.0550813254228945,0.206,0.166,1,NA,"a",1,-0.0550813254228945
"Nupl1",0.162603651768779,-0.0833282651927729,0.262,0.206,1,NA,"a",1,-0.0833282651927729
"Atp6v1g1",0.162845107902993,-0.0664944691862411,0.129,0.099,1,NA,"a",1,-0.0664944691862411
"Brd4",0.163592833482541,-0.0623409216613868,0.579,0.451,1,NA,"a",1,-0.0623409216613868
"H3f3a",0.163709935917448,-0.0536581398719059,0.585,0.459,1,NA,"a",1,-0.0536581398719059
"Glyr1",0.163859641030493,-0.0888197552028603,0.497,0.388,1,NA,"a",1,-0.0888197552028603
"Lrrc58",0.16450917873717,-0.125004746435111,0.494,0.384,1,NA,"a",1,-0.125004746435111
"Tmbim1",0.166488629528164,-0.0580388725799125,0.105,0.08,1,NA,"a",1,-0.0580388725799125
"Nckap1l",0.167531894725592,-0.0727682795697436,0.53,0.424,1,NA,"a",1,-0.0727682795697436
"Limd1",0.168057200744516,-0.0899931999091582,0.38,0.3,1,NA,"a",1,-0.0899931999091582
"4933411K20Rik",0.168323061593344,-0.0630268284396493,0.129,0.1,1,NA,"a",1,-0.0630268284396493
"Crlf2",0.168373761890664,-0.103986518946377,0.209,0.164,1,NA,"a",1,-0.103986518946377
"Gm7964",0.168818673795638,-0.0361748592522873,0.127,0.099,1,NA,"a",1,-0.0361748592522873
"0610010F05Rik",0.169271086311368,-0.0490736528270554,0.111,0.085,1,NA,"a",1,-0.0490736528270554
"Map2k2",0.16940800397833,-0.0933856375735929,0.486,0.382,1,NA,"a",1,-0.0933856375735929
"Ghitm",0.169587392425739,-0.0132124029794249,0.709,0.578,1,NA,"a",1,-0.0132124029794249
"Rps6ka5",0.170128321834784,-0.030444671604807,0.108,0.083,1,NA,"a",1,-0.030444671604807
"Ankmy2",0.17013349182077,-0.0183604241670603,0.117,0.091,1,NA,"a",1,-0.0183604241670603
"Vcp",0.170182367514058,-0.120542562233853,0.788,0.708,1,NA,"a",1,-0.120542562233853
"Supv3l1",0.170371564919552,-0.0127089692989326,0.111,0.086,1,NA,"a",1,-0.0127089692989326
"Capzb",0.171128084613103,-0.0790655307996677,0.897,0.838,1,NA,"a",1,-0.0790655307996677
"Suco",0.17185356074077,-0.076689099068929,0.197,0.157,1,NA,"a",1,-0.076689099068929
"Ppp1ca",0.172034790949293,0.0100311825505228,0.941,0.866,1,NA,"a",1,0.0100311825505228
"Stt3b",0.172162289122575,-0.0617419902131836,0.468,0.374,1,NA,"a",1,-0.0617419902131836
"Cyba",0.17217263777267,-0.108583923505724,0.821,0.733,1,NA,"a",1,-0.108583923505724
"Txn2",0.173575736022868,-0.0948864725979367,0.367,0.29,1,NA,"a",1,-0.0948864725979367
"Arhgap27",0.173692082843972,-0.0484645689245723,0.139,0.109,1,NA,"a",1,-0.0484645689245723
"Runx2",0.174102972567553,-0.103105167723644,0.206,0.164,1,NA,"a",1,-0.103105167723644
"Psen2",0.174766270400024,-0.11270075417247,0.458,0.364,1,NA,"a",1,-0.11270075417247
"Iqgap2",0.174837774442017,-0.0943206472633551,0.486,0.381,1,NA,"a",1,-0.0943206472633551
"Tra2b",0.174872186095621,-0.071275239891373,0.498,0.383,1,NA,"a",1,-0.071275239891373
"Leprot",0.175168765823716,-0.0390066528757328,0.205,0.166,1,NA,"a",1,-0.0390066528757328
"Sqstm1",0.175496496419145,-0.0640053461790639,0.503,0.412,1,NA,"a",1,-0.0640053461790639
"Nsdhl",0.175501621408697,-0.0459830930661494,0.18,0.144,1,NA,"a",1,-0.0459830930661494
"Il16",0.175585732690989,-0.0741781443284877,0.55,0.429,1,NA,"a",1,-0.0741781443284877
"Numa1",0.175624253720626,-0.078121226859706,0.574,0.449,1,NA,"a",1,-0.078121226859706
"Acbd5",0.176648198426502,-0.043178829321298,0.145,0.115,1,NA,"a",1,-0.043178829321298
"Ric8",0.177694064785332,-0.0892922159217695,0.247,0.197,1,NA,"a",1,-0.0892922159217695
"Fkbp15",0.178085332822278,-0.0928677225751327,0.247,0.197,1,NA,"a",1,-0.0928677225751327
"Fermt3",0.178777969365219,-0.188111551975759,0.609,0.534,1,NA,"a",1,-0.188111551975759
"Rbl2",0.178917799122747,-0.092782143033988,0.461,0.365,1,NA,"a",1,-0.092782143033988
"Tomm40",0.17950655410337,-0.0794997537038954,0.344,0.272,1,NA,"a",1,-0.0794997537038954
"Tnfaip8l2",0.179565255314047,-0.042055394713425,0.191,0.153,1,NA,"a",1,-0.042055394713425
"Cd3d",0.179649435486305,-0.106210776990084,0.795,0.703,1,NA,"a",1,-0.106210776990084
"Eif4h",0.180532174857598,-0.00841867858234657,0.762,0.619,1,NA,"a",1,-0.00841867858234657
"Uap1l1",0.18112740570174,-0.0203582840469383,0.132,0.105,1,NA,"a",1,-0.0203582840469383
"Rpl7a",0.181829136410028,0.0260465859361734,0.905,0.791,1,NA,"a",1,0.0260465859361734
"Braf",0.18304651026667,-0.0364088353101476,0.102,0.078,1,NA,"a",1,-0.0364088353101476
"Gltscr2",0.183625718757465,-0.145604844563893,0.709,0.608,1,NA,"a",1,-0.145604844563893
"Itpk1",0.184739630449539,-0.0787130378224742,0.248,0.2,1,NA,"a",1,-0.0787130378224742
"Derl1",0.185204250868196,-0.111068181640258,0.394,0.31,1,NA,"a",1,-0.111068181640258
"Glrx",0.185261263540829,-0.107876174690146,0.365,0.291,1,NA,"a",1,-0.107876174690146
"Atp6v0a2",0.186296603792131,-0.101037195122973,0.265,0.212,1,NA,"a",1,-0.101037195122973
"Fus",0.186373454303471,-5.5913312057454e-05,0.826,0.7,1,NA,"a",1,-5.5913312057454e-05
"Fam120a",0.186509174362825,-0.029111033719547,0.692,0.56,1,NA,"a",1,-0.029111033719547
"Cenpj",0.186719992298626,-0.0396705988708201,0.136,0.109,1,NA,"a",1,-0.0396705988708201
"Plec",0.186781748042806,0.00717692207109244,0.756,0.622,1,NA,"a",1,0.00717692207109244
"Bin2",0.187285885863271,-0.0158647073531073,0.768,0.656,1,NA,"a",1,-0.0158647073531073
"Galnt1",0.187382315302315,-0.0702847985185087,0.541,0.421,1,NA,"a",1,-0.0702847985185087
"Chd3",0.188054242683341,-0.0191862544543371,0.812,0.665,1,NA,"a",1,-0.0191862544543371
"Hnrnpf",0.188150760510929,-0.0331852781820441,0.615,0.488,1,NA,"a",1,-0.0331852781820441
"Acaa2",0.188803556277765,-0.0924997843372913,0.274,0.217,1,NA,"a",1,-0.0924997843372913
"Gtf2a1",0.188976502349297,-0.0659321086377991,0.186,0.149,1,NA,"a",1,-0.0659321086377991
"Ifi27l2a",0.189112921744078,-0.198366324535808,0.679,0.625,1,NA,"a",1,-0.198366324535808
"Etv6",0.190014649428476,-0.0200662910624476,0.138,0.11,1,NA,"a",1,-0.0200662910624476
"Atp5g3",0.190026127775235,-0.0090464997721964,0.774,0.631,1,NA,"a",1,-0.0090464997721964
"Nap1l4",0.190462986751311,-0.0300264013733846,0.65,0.518,1,NA,"a",1,-0.0300264013733846
"Ddx17",0.190476993424878,-0.0521509759757257,0.708,0.571,1,NA,"a",1,-0.0521509759757257
"Zfp53",0.191300791055158,-0.0808113019314939,0.145,0.114,1,NA,"a",1,-0.0808113019314939
"Itsn2",0.191381754132716,-0.0766775558385216,0.532,0.412,1,NA,"a",1,-0.0766775558385216
"Ube2o",0.191427061438347,-0.0634230395386093,0.167,0.133,1,NA,"a",1,-0.0634230395386093
"Tmem161a",0.191744216205422,-0.0309186420222945,0.102,0.078,1,NA,"a",1,-0.0309186420222945
"Osbpl5",0.192439033340732,-0.0454540934439434,0.102,0.078,1,NA,"a",1,-0.0454540934439434
"Ambra1",0.192658404002737,-0.0749816907865983,0.156,0.123,1,NA,"a",1,-0.0749816907865983
"Morf4l2",0.193647834980932,-0.0402597133212002,0.309,0.254,1,NA,"a",1,-0.0402597133212002
"Cnot1",0.193672083625462,-0.0276335301567843,0.706,0.582,1,NA,"a",1,-0.0276335301567843
"Rpl3",0.19408125646203,-0.0685093068196099,0.977,0.962,1,NA,"a",1,-0.0685093068196099
"Zfp68",0.194775322156238,-0.0223099920227923,0.159,0.128,1,NA,"a",1,-0.0223099920227923
"Gpn3",0.194889076143845,-0.0714820631015841,0.126,0.099,1,NA,"a",1,-0.0714820631015841
"Gapdh",0.196223479018688,-0.0760610649506666,0.892,0.786,1,NA,"a",1,-0.0760610649506666
"Atrx",0.196629702677498,-0.0608337341153491,0.603,0.491,1,NA,"a",1,-0.0608337341153491
"Rap2b",0.196642365766193,-0.0751446434988007,0.242,0.196,1,NA,"a",1,-0.0751446434988007
"Snx12",0.197273356722496,-0.0920751100136246,0.203,0.161,1,NA,"a",1,-0.0920751100136246
"Hnrnpc",0.198846790176755,-0.00805062642179477,0.792,0.631,1,NA,"a",1,-0.00805062642179477
"Zhx1",0.19936368859356,-0.0837804838154113,0.202,0.161,1,NA,"a",1,-0.0837804838154113
"Golga7",0.199733804337214,-0.0794627905469372,0.165,0.131,1,NA,"a",1,-0.0794627905469372
"Phc2",0.200106879213277,-0.0748292112994356,0.129,0.101,1,NA,"a",1,-0.0748292112994356
"Coro1b",0.2001798551117,-0.125873361222818,0.789,0.694,1,NA,"a",1,-0.125873361222818
"Rpl10",0.200443765038845,-0.136512001615361,0.764,0.65,1,NA,"a",1,-0.136512001615361
"Ptprcap",0.200787571152296,-0.0902568214724011,0.905,0.833,1,NA,"a",1,-0.0902568214724011
"Adipor2",0.202116822295022,-0.183210583509731,0.559,0.485,1,NA,"a",1,-0.183210583509731
"Cd247",0.203589182320341,-0.188075688218289,0.67,0.584,1,NA,"a",1,-0.188075688218289
"Nup153",0.203910125538013,-0.0786753118136523,0.583,0.456,1,NA,"a",1,-0.0786753118136523
"Tmem109",0.204143882420614,-0.038363723649132,0.217,0.178,1,NA,"a",1,-0.038363723649132
"Cpne3",0.204522004715179,-0.0674239909841469,0.102,0.12,1,NA,"a",1,-0.0674239909841469
"Pik3r1",0.205805357809991,-0.130934667777318,0.342,0.268,1,NA,"a",1,-0.130934667777318
"Ikbkb",0.206591996084619,-0.0197998518235173,0.321,0.265,1,NA,"a",1,-0.0197998518235173
"Ung",0.207491562361582,-0.0484105693701188,0.144,0.115,1,NA,"a",1,-0.0484105693701188
"Naca",0.207707799401763,0.0173026616612744,0.889,0.761,1,NA,"a",1,0.0173026616612744
"Psma7",0.208693360678335,0.00272289267030268,0.703,0.575,1,NA,"a",1,0.00272289267030268
"Snx18",0.209756720319903,-0.0988275194176517,0.227,0.185,1,NA,"a",1,-0.0988275194176517
"Gpr155",0.210077722665043,-0.0828131573554635,0.106,0.082,1,NA,"a",1,-0.0828131573554635
"Prkar1a",0.210715051742001,-0.067087286996987,0.874,0.81,1,NA,"a",1,-0.067087286996987
"Lss",0.21236777031331,-0.00681708366413195,0.118,0.095,1,NA,"a",1,-0.00681708366413195
"Gipc1",0.213413969899636,-0.0873611579685135,0.162,0.129,1,NA,"a",1,-0.0873611579685135
"Trappc9",0.213584505556937,-0.0520542183082106,0.114,0.088,1,NA,"a",1,-0.0520542183082106
"Rhog",0.214291800476335,-0.215818503684958,0.464,0.417,1,NA,"a",1,-0.215818503684958
"Runx3",0.216528588123527,-0.0719247942745374,0.368,0.302,1,NA,"a",1,-0.0719247942745374
"Nfya",0.216952911219004,-0.0678229242839609,0.289,0.238,1,NA,"a",1,-0.0678229242839609
"Wdr7",0.217612238740366,-0.0494614280284583,0.117,0.092,1,NA,"a",1,-0.0494614280284583
"Ddx58",0.217828284598912,-0.0866117171562925,0.171,0.138,1,NA,"a",1,-0.0866117171562925
"Uhrf1bp1l",0.219727226051795,-0.114466926296396,0.405,0.325,1,NA,"a",1,-0.114466926296396
"Il6ra",0.22106161364324,-0.069584893866527,0.2,0.162,1,NA,"a",1,-0.069584893866527
"Zfp180",0.221184566387429,-0.0464317056667987,0.112,0.088,1,NA,"a",1,-0.0464317056667987
"Ipcef1",0.221567563847037,-0.163417710755616,0.505,0.401,1,NA,"a",1,-0.163417710755616
"Ube2r2",0.221706514636537,-0.0805734994175462,0.374,0.301,1,NA,"a",1,-0.0805734994175462
"Wwp1",0.222307323757151,-0.0950073647860594,0.121,0.095,1,NA,"a",1,-0.0950073647860594
"Egln2",0.222526867832915,-0.109199544257967,0.253,0.202,1,NA,"a",1,-0.109199544257967
"Axin1",0.224462748749252,-0.10101172597465,0.402,0.315,1,NA,"a",1,-0.10101172597465
"1700123O20Rik",0.224882958144694,-0.0648996448315974,0.162,0.13,1,NA,"a",1,-0.0648996448315974
"Psmb4",0.225160760376662,-0.0102990935719915,0.8,0.647,1,NA,"a",1,-0.0102990935719915
"Atp13a2",0.225468275553823,-0.169831678237954,0.12,0.133,1,NA,"a",1,-0.169831678237954
"Irf7",0.225863995856813,-0.0548061802772477,0.121,0.096,1,NA,"a",1,-0.0548061802772477
"Slfn1",0.226238686203168,-0.111796431232742,0.158,0.125,1,NA,"a",1,-0.111796431232742
"Syce2",0.22699895734942,-0.0563043528006649,0.162,0.131,1,NA,"a",1,-0.0563043528006649
"Ran",0.227830742374835,-0.0166661654429618,0.75,0.612,1,NA,"a",1,-0.0166661654429618
"Aldh16a1",0.228187045816683,-0.0434912707648886,0.142,0.114,1,NA,"a",1,-0.0434912707648886
"S100a4",0.22825940939464,-0.160433209000241,0.477,0.459,1,NA,"a",1,-0.160433209000241
"Mark3",0.229316811223359,-0.0969329886457986,0.333,0.267,1,NA,"a",1,-0.0969329886457986
"Lats2",0.2294321350488,-0.0693898514468609,0.165,0.134,1,NA,"a",1,-0.0693898514468609
"Ppp1cb",0.229736398988899,-0.0553414404097572,0.586,0.466,1,NA,"a",1,-0.0553414404097572
"Ccr8",0.229929819524659,-0.029964473035023,0.123,0.099,1,NA,"a",1,-0.029964473035023
"Gm26917",0.230009853791139,-0.0675857768974173,0.603,0.496,1,NA,"a",1,-0.0675857768974173
"Sipa1l1",0.231447263546966,-0.0942990775832414,0.118,0.094,1,NA,"a",1,-0.0942990775832414
"Spcs1",0.23176018626778,-0.14534481555591,0.338,0.269,1,NA,"a",1,-0.14534481555591
"1600014C10Rik",0.232121644855242,-0.0650994652633004,0.103,0.081,1,NA,"a",1,-0.0650994652633004
"Ist1",0.232704328763032,-0.113409154966153,0.283,0.226,1,NA,"a",1,-0.113409154966153
"Aacs",0.233131580214445,-0.021373394969167,0.102,0.081,1,NA,"a",1,-0.021373394969167
"Kdm4c",0.23314231915378,-0.0589764780944644,0.144,0.116,1,NA,"a",1,-0.0589764780944644
"Sppl2a",0.234448734406113,-0.0937078973714118,0.391,0.312,1,NA,"a",1,-0.0937078973714118
"Eif3c",0.235507379911509,0.00650706811260715,0.845,0.736,1,NA,"a",1,0.00650706811260715
"Nrm",0.236698214931635,-0.0669656029898851,0.177,0.144,1,NA,"a",1,-0.0669656029898851
"Pld3",0.236734999039328,-0.191810174384332,0.132,0.143,1,NA,"a",1,-0.191810174384332
"Zfp646",0.236800999009715,-0.071020454220331,0.209,0.171,1,NA,"a",1,-0.071020454220331
"Suv420h1",0.238329564979218,-0.0910159284309215,0.227,0.182,1,NA,"a",1,-0.0910159284309215
"Ltv1",0.238356722273832,-0.0388348074018914,0.232,0.19,1,NA,"a",1,-0.0388348074018914
"Mpzl3",0.23861287048968,-0.0333017888684524,0.106,0.085,1,NA,"a",1,-0.0333017888684524
"Ybx3",0.238663065603814,-0.0903120275277611,0.618,0.499,1,NA,"a",1,-0.0903120275277611
"Crtc3",0.239487339811711,-0.042595292237019,0.171,0.14,1,NA,"a",1,-0.042595292237019
"Crybg3",0.240055499029825,-0.0745608706620041,0.108,0.085,1,NA,"a",1,-0.0745608706620041
"Rab22a",0.241659885554754,-0.123141828669105,0.218,0.173,1,NA,"a",1,-0.123141828669105
"Mbtd1",0.2419774718591,-0.0247944257158666,0.102,0.081,1,NA,"a",1,-0.0247944257158666
"Trp53inp1",0.242993894474751,-0.179045200485272,0.406,0.326,1,NA,"a",1,-0.179045200485272
"Fads1",0.243113843439194,-0.0594263769520239,0.138,0.11,1,NA,"a",1,-0.0594263769520239
"Mta2",0.244665037070159,-0.0118071730041622,0.745,0.612,1,NA,"a",1,-0.0118071730041622
"Vps33a",0.244928537380879,-0.0664213339022958,0.159,0.128,1,NA,"a",1,-0.0664213339022958
"Scpep1",0.246173520904624,-0.0912270206278417,0.274,0.224,1,NA,"a",1,-0.0912270206278417
"Rnf213",0.246418350552103,-0.174612185410308,0.423,0.339,1,NA,"a",1,-0.174612185410308
"Tecpr1",0.247137573194543,-0.0956669263372505,0.258,0.212,1,NA,"a",1,-0.0956669263372505
"Pla2g12a",0.247521155822388,-0.0250391055678995,0.102,0.081,1,NA,"a",1,-0.0250391055678995
"Pdcd4",0.247981150324495,-0.0627845064895074,0.221,0.182,1,NA,"a",1,-0.0627845064895074
"Jund",0.24848176590636,-0.179184936412011,0.57,0.517,1,NA,"a",1,-0.179184936412011
"March7",0.248486199039109,-0.092628751929131,0.315,0.257,1,NA,"a",1,-0.092628751929131
"Aco1",0.249476913469817,-0.0687423311715362,0.103,0.082,1,NA,"a",1,-0.0687423311715362
"Ftsj1",0.249920083120689,-0.0416717947030079,0.118,0.095,1,NA,"a",1,-0.0416717947030079
"Mllt1",0.250716305846238,-0.0596472643039244,0.152,0.123,1,NA,"a",1,-0.0596472643039244
"Slc2a1",0.251154313011932,-0.0141594776086519,0.12,0.097,1,NA,"a",1,-0.0141594776086519
"Eif4b",0.251230141728315,-0.0122407150262087,0.774,0.66,1,NA,"a",1,-0.0122407150262087
"Psmb8",0.252210751232523,0.0183126983650408,0.947,0.898,1,NA,"a",1,0.0183126983650408
"Capn1",0.253725793419474,-0.105897648696437,0.423,0.338,1,NA,"a",1,-0.105897648696437
"Ifi47",0.25389623955594,-0.0998930278565724,0.556,0.446,1,NA,"a",1,-0.0998930278565724
"Ino80d",0.254208851400975,-0.0858282709971638,0.3,0.244,1,NA,"a",1,-0.0858282709971638
"Pnpla8",0.254827125429967,-0.0681109543824057,0.123,0.099,1,NA,"a",1,-0.0681109543824057
"Stat3",0.255583194380932,-0.124524823144901,0.521,0.413,1,NA,"a",1,-0.124524823144901
"Slfn8",0.255984409909548,-0.197511771992081,0.156,0.167,1,NA,"a",1,-0.197511771992081
"Ngly1",0.256231429580138,-0.0932422743432461,0.165,0.133,1,NA,"a",1,-0.0932422743432461
"Slc16a3",0.259014880876541,-0.225797370759682,0.236,0.191,1,NA,"a",1,-0.225797370759682
"Notch1",0.259440845003493,-0.0920308416841276,0.456,0.367,1,NA,"a",1,-0.0920308416841276
"Ftl1",0.259901627975245,-0.109542908734241,0.442,0.349,1,NA,"a",1,-0.109542908734241
"Kdm4a",0.260018840213206,-0.0699969345600769,0.268,0.223,1,NA,"a",1,-0.0699969345600769
"Ppfibp1",0.260415496750881,-0.17170538167854,0.123,0.135,1,NA,"a",1,-0.17170538167854
"Suclg2",0.260935733000275,-0.0285967614826454,0.139,0.114,1,NA,"a",1,-0.0285967614826454
"Sytl2",0.261572776524655,-0.210458368945656,0.22,0.224,1,NA,"a",1,-0.210458368945656
"Tcf12",0.263455735592905,-0.177824302756423,0.197,0.204,1,NA,"a",1,-0.177824302756423
"Cd2ap",0.264892197780161,-0.0462021308611046,0.118,0.095,1,NA,"a",1,-0.0462021308611046
"Ucp2",0.265474148892802,-0.0535031609012213,0.821,0.66,1,NA,"a",1,-0.0535031609012213
"Srsf5",0.265810452017688,-0.0877146680319514,0.426,0.339,1,NA,"a",1,-0.0877146680319514
"Eif6",0.266310151175461,-0.06098808179626,0.588,0.48,1,NA,"a",1,-0.06098808179626
"Cxcr6",0.267083919780149,-0.102494682937087,0.124,0.1,1,NA,"a",1,-0.102494682937087
"Tram1",0.2676238900972,-0.149677904899121,0.642,0.556,1,NA,"a",1,-0.149677904899121
"Gbas",0.268153917739192,-0.0422238340194485,0.127,0.104,1,NA,"a",1,-0.0422238340194485
"Stk10",0.268528938473893,-0.0586614772706795,0.656,0.536,1,NA,"a",1,-0.0586614772706795
"Man2a2",0.269760126737667,-0.0428566829670224,0.153,0.125,1,NA,"a",1,-0.0428566829670224
"Tcf19",0.270286121693722,-0.0484604318696347,0.332,0.279,1,NA,"a",1,-0.0484604318696347
"Gprin3",0.270407284052591,-0.120512723941021,0.092,0.105,1,NA,"a",1,-0.120512723941021
"Cd27",0.270843310869416,-0.247818211613475,0.308,0.295,1,NA,"a",1,-0.247818211613475
"Tyk2",0.271166049138039,-0.114314240648148,0.273,0.224,1,NA,"a",1,-0.114314240648148
